Order_ID,Order_Date,Region,Category,Product_Name,Customer_Segment,Sales,Profit,Quantity
1731,2023-05-15,West,Furniture,Conference Table,Corporate,908.63,213.15,6
1732,2023-08-20,East,Furniture,Office Chair,Home Office,1720.9,146.78,7
1733,2024-06-03,East,Furniture,Bookshelf,Consumer,1935.9,339.42,7
1734,2024-06-23,East,Technology,Laptop,Consumer,288.75,77.26,2
1735,2024-11-04,West,Office Supplies,Paper,Corporate,373.61,117.53,7
1736,2023-08-23,East,Technology,Keyboard,Consumer,303.16,77.63,3
1737,2023-08-05,South,Technology,Mouse,Corporate,1078.43,286.65,2
1738,2025-09-17,South,Furniture,Cabinet,Corporate,459.02,75.15,3
1739,2023-12-27,South,Technology,Tablet,Consumer,415.45,127.73,4
1740,2025-12-11,North,Furniture,Desk,Consumer,1840.51,153.18,9
1741,2025-06-14,North,Furniture,Conference Table,Corporate,968.78,287.23,9
1742,2023-04-03,North,Furniture,Desk,Home Office,747.71,148.24,3
1743,2023-10-14,North,Furniture,Office Chair,Corporate,1765.65,366.6,5
1744,2025-04-07,East,Technology,Mouse,Consumer,270.24,20.58,1
1745,2024-06-22,East,Technology,Printer,Consumer,517.75,47.94,9
1746,2024-06-08,West,Furniture,Bookshelf,Corporate,1492.36,160.25,9
1747,2023-03-10,North,Technology,Keyboard,Corporate,899.24,200.69,1
1748,2025-02-09,South,Office Supplies,Binder,Consumer,1690.82,323.6,3
1749,2025-09-25,North,Technology,Monitor,Consumer,110.68,30.08,2
1750,2024-09-28,North,Furniture,Office Chair,Corporate,683.95,175.02,7
1751,2023-01-27,East,Office Supplies,Pen Set,Home Office,375.91,92.69,1
1752,2023-05-15,North,Furniture,Office Chair,Consumer,1682.23,225.05,3
1753,2024-02-01,East,Office Supplies,Binder,Consumer,1403.59,286.05,6
1754,2023-12-21,West,Technology,Tablet,Corporate,752.74,53.11,9
1755,2023-06-12,South,Office Supplies,Paper,Consumer,642.7,158.07,4
1756,2025-09-01,East,Technology,Laptop,Consumer,1748.85,489.36,3
1757,2023-07-13,West,Technology,Keyboard,Corporate,165.23,52.82,3
1758,2024-10-28,East,Technology,Mouse,Consumer,1819.03,456.98,7
1759,2023-09-07,West,Furniture,Desk,Corporate,379.71,63.38,6
1760,2025-12-02,East,Furniture,Desk,Consumer,492.12,80.95,3
1761,2023-06-29,South,Office Supplies,Paper,Consumer,854.88,248.52,4
1762,2025-05-07,North,Office Supplies,Pen Set,Consumer,85.1,15.01,6
1763,2025-04-28,North,Furniture,Desk,Home Office,596.07,183.29,3
1764,2023-01-22,South,Technology,Monitor,Corporate,1946.91,579.81,3
1765,2024-01-23,South,Technology,Tablet,Corporate,1619.57,89.73,7
1766,2025-02-20,North,Office Supplies,Paper,Corporate,1261.62,274.72,7
1767,2023-01-30,East,Furniture,Bookshelf,Home Office,1088.72,261.87,4
1768,2025-07-05,East,Furniture,Office Chair,Corporate,269.53,70.38,4
1769,2023-08-25,West,Technology,Tablet,Corporate,238.24,29.2,1
1770,2025-07-17,South,Furniture,Desk,Corporate,964.1,135.34,5
1771,2025-06-26,West,Furniture,Office Chair,Home Office,629.61,88.13,9
1772,2024-02-28,West,Office Supplies,Binder,Corporate,143.88,46.17,8
1773,2023-09-01,East,Office Supplies,Binder,Home Office,1760.66,262.55,6
1774,2025-01-23,North,Office Supplies,Notebook,Home Office,1789.99,189.02,7
1775,2023-05-29,East,Furniture,Office Chair,Home Office,1086.07,327.39,3
1776,2024-07-05,West,Technology,Printer,Home Office,572.16,164.07,5
1777,2023-01-16,East,Furniture,Bookshelf,Home Office,1066.82,73.71,4
1778,2024-10-16,South,Technology,Printer,Corporate,479.44,94.22,5
1779,2025-01-30,South,Technology,Printer,Home Office,233.02,75.24,4
1780,2024-08-04,North,Technology,Keyboard,Consumer,1743.68,121.02,1
1781,2025-02-23,West,Technology,Laptop,Corporate,99.03,25.58,8
1782,2025-12-01,East,Furniture,Desk,Consumer,668.05,120.5,9
1783,2025-11-29,West,Office Supplies,Binder,Consumer,714.59,71.06,6
1784,2024-07-09,East,Office Supplies,Binder,Corporate,1233.82,295.37,4
1785,2023-04-21,East,Office Supplies,Pen Set,Corporate,1588.16,384.15,7
1786,2023-07-06,North,Office Supplies,Binder,Consumer,1049.11,85.26,6
1787,2023-12-11,West,Technology,Tablet,Corporate,1584.16,540.56,2
1788,2023-01-26,North,Furniture,Cabinet,Home Office,579.56,111.2,9
1789,2024-03-24,West,Technology,Keyboard,Home Office,1037.22,249.17,6
1790,2023-10-06,South,Technology,Laptop,Corporate,1788.39,90.99,6
1791,2025-11-12,South,Furniture,Conference Table,Home Office,139.02,12.79,1
1792,2025-06-12,East,Technology,Monitor,Home Office,928.41,178.15,3
1793,2023-06-20,South,Office Supplies,Pen Set,Corporate,432.39,100.85,4
1794,2024-02-23,East,Furniture,Bookshelf,Consumer,453.64,92.98,6
1795,2025-08-31,North,Technology,Keyboard,Consumer,1715.57,111.25,8
1796,2024-05-20,West,Office Supplies,Envelope,Corporate,121.61,10.02,7
1797,2023-05-21,East,Office Supplies,Notebook,Consumer,1615.04,357.92,6
1798,2023-02-16,East,Technology,Mouse,Home Office,1866.92,315.7,5
1799,2025-06-10,West,Office Supplies,Notebook,Corporate,604.9,178.72,5
1800,2025-08-15,East,Office Supplies,Notebook,Consumer,723.19,146.25,9
1801,2025-12-05,East,Furniture,Office Chair,Consumer,107.85,27.25,3
1802,2024-12-27,South,Office Supplies,Paper,Corporate,928.66,305.37,1
1803,2023-07-21,South,Furniture,Cabinet,Corporate,810.25,217.92,8
1804,2025-02-26,North,Technology,Monitor,Consumer,1819.84,480.82,1
1805,2025-09-26,North,Furniture,Conference Table,Corporate,1656.39,557.41,5
1806,2025-04-22,West,Technology,Laptop,Home Office,53.05,12.78,7
1807,2025-02-18,South,Furniture,Bookshelf,Home Office,1449.27,433.15,1
1808,2025-02-24,West,Furniture,Desk,Home Office,1227.4,314.19,2
1809,2025-12-27,West,Furniture,Desk,Corporate,1347.32,390.87,4
1810,2025-03-22,North,Furniture,Office Chair,Corporate,769.65,66.43,8
1811,2024-07-26,South,Office Supplies,Envelope,Consumer,1514.8,108.01,3
1812,2024-11-25,South,Furniture,Cabinet,Consumer,741.8,246.66,9
1813,2025-06-20,North,Technology,Mouse,Consumer,1310.58,414.68,2
1814,2023-02-26,South,Technology,Mouse,Consumer,320.8,27.18,7
1815,2023-08-21,North,Office Supplies,Pen Set,Consumer,1753.71,468.58,5
1816,2023-08-28,East,Technology,Monitor,Corporate,1809.78,126.56,8
1817,2023-07-28,East,Office Supplies,Notebook,Home Office,1649.02,426.21,3
1818,2024-04-02,East,Furniture,Bookshelf,Home Office,925.26,69.69,5
1819,2025-09-17,North,Furniture,Office Chair,Consumer,289.86,63.07,9
1820,2025-02-20,South,Technology,Tablet,Home Office,1471.89,361.62,5
1821,2024-12-10,West,Furniture,Cabinet,Corporate,1400.36,250.64,3
1822,2024-07-20,East,Office Supplies,Envelope,Corporate,201.35,42.84,6
1823,2023-05-09,East,Technology,Keyboard,Consumer,1588.52,292.17,2
1824,2023-10-31,North,Furniture,Desk,Consumer,799.27,147.89,9
1825,2023-06-02,West,Furniture,Conference Table,Home Office,890.42,129.7,9
1826,2025-12-02,South,Office Supplies,Pen Set,Home Office,103.47,17.37,8
1827,2024-05-13,North,Technology,Laptop,Consumer,780.38,78.08,5
1828,2025-03-16,North,Technology,Tablet,Consumer,1309.19,83.05,1
1829,2023-09-03,South,Technology,Tablet,Consumer,724.46,69.79,2
1830,2024-09-06,South,Furniture,Cabinet,Home Office,1291.96,196.61,1
1831,2025-09-30,South,Technology,Tablet,Corporate,247.46,75.26,8
1832,2023-09-08,North,Office Supplies,Pen Set,Consumer,760.96,87.79,6
1833,2025-09-21,South,Office Supplies,Binder,Corporate,935.3,239.89,2
1834,2025-01-23,West,Office Supplies,Stapler,Consumer,996.9,58.08,3
1835,2025-12-04,West,Technology,Keyboard,Home Office,1929.83,318.93,6
1836,2023-12-24,West,Office Supplies,Envelope,Home Office,1854.99,323.22,3
1837,2024-07-28,South,Office Supplies,Stapler,Consumer,95.54,26.45,5
1838,2024-05-24,South,Furniture,Conference Table,Corporate,614.03,196.5,5
1839,2025-12-30,South,Office Supplies,Paper,Corporate,1914.04,275.99,7
1840,2024-04-17,South,Furniture,Desk,Home Office,916.05,319.2,9
1841,2024-11-01,West,Furniture,Cabinet,Home Office,1968.83,268.79,4
1842,2025-12-15,East,Technology,Keyboard,Consumer,110.33,37.65,6
1843,2024-02-12,West,Office Supplies,Notebook,Home Office,1105.74,106.42,1
1844,2023-02-02,South,Furniture,Bookshelf,Home Office,1087.9,109.34,5
1845,2023-10-23,West,Technology,Monitor,Consumer,1675.62,305.18,2
1846,2023-09-13,East,Furniture,Desk,Corporate,555.7,60.23,1
1847,2023-12-19,East,Furniture,Bookshelf,Consumer,1039.52,263.22,5
1848,2025-06-24,East,Office Supplies,Stapler,Consumer,1934.51,420.39,3
1849,2024-10-03,West,Office Supplies,Binder,Home Office,372.22,83.71,3
1850,2023-01-29,East,Office Supplies,Envelope,Consumer,343.52,101.35,4
1851,2024-05-26,North,Office Supplies,Paper,Home Office,833.47,290.18,2
1852,2025-03-09,West,Office Supplies,Paper,Consumer,1265.64,279.47,3
1853,2025-11-06,North,Office Supplies,Notebook,Corporate,442.56,74.59,5
1854,2023-08-27,North,Office Supplies,Envelope,Corporate,977.31,208.08,3
1855,2024-01-29,South,Technology,Printer,Corporate,308.13,70.22,2
1856,2023-01-27,North,Office Supplies,Envelope,Consumer,1458.18,306.24,6
1857,2025-09-21,West,Office Supplies,Pen Set,Corporate,304.77,87.52,5
1858,2024-11-07,West,Furniture,Desk,Home Office,1598.71,212.2,6
1859,2023-04-22,West,Furniture,Desk,Corporate,340.15,64.22,4
1860,2024-07-22,West,Furniture,Conference Table,Consumer,1733.92,392.94,4
1861,2023-10-15,East,Technology,Keyboard,Home Office,607.28,67.39,8
1862,2025-05-31,West,Office Supplies,Binder,Home Office,910.39,210.96,9
1863,2025-05-01,East,Office Supplies,Pen Set,Home Office,756.42,202.5,5
1864,2023-11-28,West,Furniture,Cabinet,Corporate,1962.44,338.08,3
1865,2024-11-11,West,Technology,Mouse,Home Office,1224.13,278.39,7
1866,2025-03-15,West,Furniture,Desk,Home Office,1914.29,210.84,9
1867,2025-06-04,East,Office Supplies,Binder,Corporate,165.97,8.46,1
1868,2024-01-20,West,Office Supplies,Pen Set,Corporate,1701.59,540.98,3
1869,2023-11-25,West,Office Supplies,Envelope,Home Office,658.2,83.47,5
1870,2023-11-07,West,Office Supplies,Pen Set,Corporate,1045.34,248.77,7
1871,2024-07-08,North,Furniture,Office Chair,Corporate,87.28,16.85,6
1872,2024-06-28,East,Technology,Tablet,Corporate,1459.28,376.14,5
1873,2023-05-11,East,Technology,Monitor,Corporate,749.5,218.35,8
1874,2025-09-22,East,Technology,Monitor,Corporate,1479.45,308.57,3
1875,2025-08-20,West,Technology,Monitor,Consumer,1995.75,505.02,1
1876,2023-11-22,North,Technology,Tablet,Home Office,225.13,11.41,3
1877,2025-05-30,South,Furniture,Desk,Consumer,1488.85,447.02,1
1878,2023-09-25,South,Technology,Tablet,Corporate,184.61,9.54,8
1879,2023-05-02,East,Furniture,Conference Table,Consumer,1549.4,383.57,1
1880,2024-08-07,North,Technology,Tablet,Corporate,1699.55,397.83,8
1881,2024-10-04,East,Technology,Keyboard,Consumer,828.25,221.1,4
1882,2023-08-20,South,Furniture,Office Chair,Home Office,843.86,58.9,3
1883,2023-06-12,North,Furniture,Desk,Home Office,1120.8,268.57,2
1884,2025-08-11,East,Furniture,Desk,Corporate,61.87,4.97,6
1885,2025-08-18,South,Furniture,Cabinet,Corporate,634.15,46.33,7
1886,2023-03-15,East,Technology,Mouse,Consumer,1692.05,207.56,6
1887,2024-08-21,South,Office Supplies,Pen Set,Home Office,147.94,10.63,8
1888,2025-07-17,West,Furniture,Office Chair,Corporate,625.82,74.92,7
1889,2025-06-26,East,Furniture,Cabinet,Consumer,832.55,114.69,8
1890,2025-03-07,West,Office Supplies,Notebook,Home Office,839.95,270.32,7
1891,2025-11-27,East,Office Supplies,Envelope,Consumer,979.05,115.34,9
1892,2023-07-20,South,Office Supplies,Pen Set,Corporate,477.58,28.7,3
1893,2024-10-24,South,Furniture,Desk,Consumer,747.74,182.71,6
1894,2025-10-21,South,Technology,Mouse,Corporate,416.29,110.71,4
1895,2024-05-26,West,Technology,Laptop,Home Office,1268.33,90.73,2
1896,2025-03-01,West,Furniture,Office Chair,Home Office,521.77,137.84,4
1897,2025-09-01,West,Office Supplies,Stapler,Home Office,641.23,87.84,4
1898,2023-01-12,East,Technology,Laptop,Home Office,328.61,92.87,2
1899,2025-08-28,North,Furniture,Office Chair,Consumer,832.82,81.27,2
1900,2025-05-09,South,Office Supplies,Notebook,Consumer,310.97,74.28,9
1901,2024-02-04,East,Furniture,Cabinet,Home Office,1509.86,219.35,1
1902,2023-01-11,North,Furniture,Cabinet,Corporate,1046.7,67.05,6
1903,2024-12-15,South,Furniture,Desk,Home Office,1428.6,98.3,2
1904,2024-08-04,East,Technology,Laptop,Corporate,960.59,146.12,9
1905,2025-11-14,North,Office Supplies,Pen Set,Corporate,211.3,69.57,9
1906,2025-12-09,West,Office Supplies,Notebook,Home Office,752.46,98.66,2
1907,2025-03-19,West,Technology,Laptop,Consumer,661.03,189.5,3
1908,2025-09-29,North,Furniture,Office Chair,Corporate,895.94,289.37,8
1909,2025-05-29,West,Office Supplies,Binder,Consumer,1929.95,148.19,7
1910,2024-11-21,North,Furniture,Conference Table,Consumer,1012.94,168.45,9
1911,2025-10-18,West,Technology,Mouse,Corporate,1422.52,72.99,7
1912,2025-05-28,West,Office Supplies,Notebook,Home Office,545.75,170.63,5
1913,2025-09-04,North,Technology,Keyboard,Corporate,1933.79,538.2,1
1914,2023-12-30,West,Furniture,Desk,Consumer,1368.41,455.95,9
1915,2023-01-08,South,Furniture,Desk,Home Office,255.46,72.69,5
1916,2023-08-22,South,Technology,Keyboard,Corporate,143.96,22.75,7
1917,2025-04-26,East,Technology,Tablet,Home Office,1025.78,184.45,2
1918,2024-08-05,East,Technology,Printer,Corporate,1287.13,361.98,9
1919,2024-11-06,South,Office Supplies,Stapler,Consumer,152.09,42.63,2
1920,2023-05-08,North,Technology,Monitor,Consumer,1126.54,196.85,2
1921,2025-03-25,North,Furniture,Office Chair,Corporate,463.39,114.55,6
1922,2023-11-07,East,Furniture,Conference Table,Consumer,1766.31,202.63,7
1923,2024-05-30,North,Furniture,Cabinet,Home Office,1235.12,171.18,8
1924,2025-10-27,South,Furniture,Desk,Corporate,1865.07,163.6,3
1925,2025-05-14,South,Office Supplies,Notebook,Home Office,665.47,162.01,5
1926,2024-08-29,East,Office Supplies,Envelope,Corporate,1380.28,262.87,1
1927,2024-10-21,North,Office Supplies,Pen Set,Consumer,1785.92,243.28,3
1928,2023-02-05,North,Furniture,Office Chair,Corporate,1350.39,401.06,6
1929,2025-08-17,South,Technology,Tablet,Consumer,1055.93,137.56,5
1930,2023-07-08,North,Office Supplies,Binder,Home Office,1391.69,170.57,6
1931,2023-06-30,West,Technology,Laptop,Consumer,707.82,39.5,4
1932,2023-05-08,East,Office Supplies,Paper,Corporate,1900.25,112.93,3
1933,2024-01-05,East,Technology,Monitor,Consumer,838.37,175.46,6
1934,2023-06-20,West,Technology,Keyboard,Corporate,570.02,152.46,9
1935,2025-07-18,North,Office Supplies,Pen Set,Home Office,1928.82,396.78,6
1936,2025-12-12,West,Furniture,Conference Table,Corporate,1536.5,286.52,1
1937,2025-01-16,South,Office Supplies,Stapler,Corporate,1066.53,365.61,6
1938,2023-06-24,East,Technology,Printer,Home Office,83.05,23.34,9
1939,2024-05-03,West,Office Supplies,Pen Set,Home Office,284.4,36.88,5
1940,2025-05-30,West,Furniture,Desk,Corporate,716.52,194.68,7
1941,2025-10-13,West,Office Supplies,Envelope,Home Office,728.79,117.72,5
1942,2024-06-23,West,Technology,Laptop,Home Office,1310.59,448.56,3
1943,2025-12-13,West,Office Supplies,Pen Set,Home Office,96.01,30.68,1
1944,2025-01-29,East,Technology,Tablet,Home Office,1231.99,169.21,6
1945,2023-10-27,West,Technology,Monitor,Home Office,347.04,111.0,9
1946,2024-12-18,North,Technology,Tablet,Home Office,1877.89,433.77,7
1947,2025-02-02,West,Technology,Keyboard,Consumer,1359.7,305.47,8
1948,2025-11-12,West,Office Supplies,Stapler,Corporate,1888.31,539.22,4
1949,2024-05-18,South,Furniture,Bookshelf,Corporate,1111.74,376.69,6
1950,2025-11-02,South,Furniture,Cabinet,Consumer,763.08,89.75,7
1951,2025-09-02,South,Office Supplies,Stapler,Corporate,324.57,76.83,3
1952,2025-08-12,West,Furniture,Desk,Home Office,336.58,98.73,8
1953,2024-10-04,West,Furniture,Conference Table,Consumer,1817.52,180.23,1
1954,2025-07-24,East,Office Supplies,Notebook,Consumer,723.12,235.19,8
1955,2023-12-12,East,Office Supplies,Notebook,Consumer,1463.71,309.79,9
1956,2025-08-17,South,Technology,Mouse,Home Office,1395.5,358.68,2
1957,2024-10-23,North,Office Supplies,Pen Set,Home Office,65.29,15.62,8
1958,2023-11-16,South,Technology,Printer,Corporate,311.84,105.21,2
1959,2025-11-28,West,Furniture,Office Chair,Home Office,521.69,104.43,5
1960,2024-10-01,West,Technology,Mouse,Corporate,1926.5,455.18,6
1961,2025-02-28,South,Technology,Laptop,Corporate,1533.67,328.29,3
1962,2023-03-18,East,Office Supplies,Binder,Corporate,373.21,68.54,1
1963,2023-03-29,West,Office Supplies,Paper,Consumer,317.15,110.53,2
1964,2025-01-14,West,Technology,Monitor,Corporate,1714.88,210.23,6
1965,2023-09-24,North,Furniture,Conference Table,Home Office,262.34,63.21,8
1966,2024-02-04,East,Furniture,Bookshelf,Home Office,1437.86,495.12,9
1967,2025-05-23,East,Office Supplies,Binder,Home Office,477.28,89.58,2
1968,2024-11-23,North,Office Supplies,Paper,Consumer,1207.44,86.84,6
1969,2025-06-17,South,Office Supplies,Notebook,Consumer,75.41,4.09,3
1970,2024-05-23,East,Technology,Monitor,Home Office,1477.64,231.27,1
1971,2024-05-18,South,Technology,Laptop,Consumer,1922.26,396.83,2
1972,2023-01-14,West,Technology,Laptop,Corporate,1935.75,324.89,8
1973,2023-06-28,West,Furniture,Office Chair,Home Office,1557.52,222.73,1
1974,2025-04-03,West,Technology,Monitor,Home Office,943.56,268.35,4
1975,2025-03-25,North,Technology,Printer,Corporate,1151.92,324.25,6
1976,2024-08-25,West,Technology,Monitor,Corporate,1225.98,368.56,4
1977,2023-02-04,East,Furniture,Desk,Home Office,746.21,244.65,5
1978,2025-12-11,North,Technology,Laptop,Home Office,483.05,70.77,2
1979,2024-01-21,West,Office Supplies,Stapler,Consumer,1053.63,308.17,6
1980,2024-02-27,West,Furniture,Cabinet,Consumer,885.97,52.05,3
1981,2024-10-04,North,Office Supplies,Notebook,Corporate,1794.55,89.97,4
1982,2025-06-04,East,Furniture,Bookshelf,Home Office,613.33,103.87,2
1983,2023-07-03,North,Office Supplies,Pen Set,Consumer,1986.85,126.11,7
1984,2025-12-24,North,Furniture,Office Chair,Corporate,774.86,129.97,5
1985,2024-07-23,South,Office Supplies,Envelope,Home Office,113.6,7.65,7
1986,2025-07-13,West,Office Supplies,Paper,Home Office,1175.39,184.7,2
1987,2023-01-11,South,Technology,Tablet,Corporate,1985.26,329.35,5
1988,2025-09-06,East,Furniture,Office Chair,Home Office,749.23,185.05,2
1989,2023-04-08,South,Technology,Keyboard,Corporate,1809.36,566.7,4
1990,2023-05-02,South,Office Supplies,Pen Set,Home Office,248.52,50.15,9
1991,2025-02-17,South,Office Supplies,Pen Set,Consumer,125.91,7.66,1
1992,2025-08-17,South,Furniture,Cabinet,Consumer,338.95,86.05,9
1993,2023-04-17,West,Office Supplies,Paper,Consumer,1903.4,427.29,8
1994,2024-10-29,East,Furniture,Cabinet,Home Office,1181.17,242.15,3
1995,2023-01-13,North,Office Supplies,Stapler,Consumer,600.87,93.68,7
1996,2024-04-30,East,Technology,Tablet,Corporate,1895.59,602.36,5
1997,2024-01-10,West,Furniture,Office Chair,Corporate,1538.06,456.72,4
1998,2024-02-13,East,Office Supplies,Pen Set,Consumer,1020.2,113.65,8
1999,2025-11-07,North,Office Supplies,Pen Set,Home Office,412.97,61.73,7
2000,2025-12-15,North,Furniture,Desk,Consumer,113.98,27.45,4
2001,2023-02-25,East,Office Supplies,Binder,Home Office,625.72,196.38,1
2002,2025-04-26,South,Office Supplies,Paper,Home Office,848.35,248.79,8
2003,2023-06-28,East,Furniture,Bookshelf,Home Office,142.9,38.3,8
2004,2024-06-30,East,Office Supplies,Notebook,Home Office,737.58,219.38,2
2005,2024-05-31,North,Office Supplies,Notebook,Corporate,1757.97,372.21,8
2006,2023-01-06,East,Technology,Printer,Consumer,615.56,202.71,5
2007,2025-09-30,North,Technology,Keyboard,Home Office,1542.82,77.15,9
2008,2024-06-14,South,Office Supplies,Pen Set,Corporate,169.6,26.91,9
2009,2025-03-09,North,Technology,Printer,Corporate,1947.5,229.49,6
2010,2023-05-10,North,Furniture,Office Chair,Corporate,69.68,12.63,3
2011,2024-10-14,South,Furniture,Conference Table,Home Office,151.21,16.23,6
2012,2023-02-05,West,Technology,Laptop,Corporate,1476.86,357.68,9
2013,2023-10-09,East,Furniture,Office Chair,Home Office,1704.43,301.32,2
2014,2025-04-22,North,Furniture,Desk,Consumer,1797.28,530.93,3
2015,2023-03-19,West,Office Supplies,Binder,Home Office,404.15,65.18,6
2016,2024-09-11,West,Office Supplies,Binder,Corporate,841.21,97.7,6
2017,2024-04-04,North,Office Supplies,Stapler,Corporate,816.73,185.55,1
2018,2025-02-20,East,Technology,Tablet,Consumer,792.34,138.14,2
2019,2025-12-08,North,Technology,Keyboard,Consumer,1572.23,353.96,6
2020,2025-08-04,North,Furniture,Conference Table,Consumer,567.39,130.76,4
2021,2023-12-08,North,Furniture,Office Chair,Home Office,1282.71,114.14,5
2022,2024-11-18,North,Furniture,Office Chair,Corporate,249.91,51.02,9
2023,2023-02-15,West,Furniture,Office Chair,Corporate,385.57,131.76,8
2024,2024-11-11,North,Office Supplies,Pen Set,Home Office,360.1,37.47,7
2025,2023-05-12,South,Furniture,Office Chair,Corporate,950.35,310.1,7
2026,2023-01-02,North,Technology,Monitor,Corporate,293.99,89.71,9
2027,2025-08-26,East,Office Supplies,Pen Set,Corporate,584.44,170.73,9
2028,2024-10-14,East,Technology,Monitor,Corporate,723.42,109.01,4
2029,2025-07-29,North,Furniture,Cabinet,Corporate,356.79,30.56,1
2030,2025-08-19,North,Office Supplies,Binder,Home Office,1467.76,320.88,7
2031,2025-04-20,West,Office Supplies,Paper,Home Office,1121.15,160.99,4
2032,2024-02-13,North,Office Supplies,Paper,Home Office,1583.1,427.96,2
2033,2023-03-09,East,Office Supplies,Binder,Consumer,81.32,23.15,3
2034,2025-03-13,West,Technology,Printer,Consumer,72.27,18.87,2
2035,2024-08-10,South,Office Supplies,Notebook,Home Office,903.44,108.86,3
2036,2025-03-12,East,Technology,Tablet,Consumer,1427.08,300.1,8
2037,2023-03-13,North,Office Supplies,Pen Set,Home Office,150.75,30.37,6
2038,2025-07-04,North,Furniture,Cabinet,Home Office,281.06,95.13,3
2039,2023-03-18,South,Furniture,Conference Table,Home Office,1907.31,225.1,9
2040,2023-05-17,North,Office Supplies,Stapler,Home Office,356.68,50.98,7
2041,2025-09-29,East,Office Supplies,Binder,Corporate,667.27,196.79,9
2042,2023-09-24,West,Office Supplies,Paper,Consumer,1603.53,200.67,8
2043,2024-11-01,South,Furniture,Office Chair,Home Office,1873.83,571.9,7
2044,2025-07-10,East,Technology,Laptop,Consumer,1816.87,97.47,8
2045,2025-02-19,North,Office Supplies,Binder,Home Office,151.08,32.43,5
2046,2024-08-20,North,Furniture,Desk,Home Office,648.21,101.05,1
2047,2025-03-03,East,Technology,Printer,Home Office,1873.24,335.61,5
2048,2023-01-31,South,Technology,Printer,Corporate,183.29,52.26,2
2049,2023-02-26,West,Furniture,Cabinet,Consumer,893.9,228.51,5
2050,2023-07-31,North,Furniture,Desk,Consumer,190.62,21.28,7
2051,2025-08-05,South,Office Supplies,Notebook,Consumer,1891.67,458.77,6
2052,2025-04-21,East,Office Supplies,Pen Set,Corporate,1480.3,125.61,7
2053,2023-12-26,West,Furniture,Desk,Home Office,865.75,238.33,8
2054,2025-11-21,West,Office Supplies,Paper,Consumer,1981.21,292.38,9
2055,2023-06-30,North,Office Supplies,Stapler,Consumer,1961.72,137.81,1
2056,2024-09-20,West,Technology,Keyboard,Home Office,251.09,53.82,9
2057,2024-05-21,East,Office Supplies,Pen Set,Consumer,1488.88,389.14,9
2058,2024-05-24,West,Technology,Monitor,Home Office,448.66,92.38,7
2059,2024-10-28,East,Office Supplies,Notebook,Consumer,565.34,63.09,9
2060,2023-04-20,South,Furniture,Desk,Consumer,1493.31,357.21,8
2061,2025-05-10,South,Office Supplies,Notebook,Consumer,1330.67,453.17,7
2062,2024-11-10,West,Office Supplies,Stapler,Consumer,200.11,14.54,6
2063,2024-07-05,West,Furniture,Bookshelf,Consumer,183.25,32.82,4
2064,2025-01-04,South,Technology,Printer,Corporate,1218.14,288.81,2
2065,2024-04-06,West,Office Supplies,Envelope,Corporate,571.43,31.16,3
2066,2025-02-16,North,Office Supplies,Binder,Consumer,777.86,170.43,9
2067,2023-09-11,West,Furniture,Conference Table,Home Office,1427.93,332.71,9
2068,2024-06-03,South,Furniture,Bookshelf,Consumer,1075.22,134.25,2
2069,2025-08-04,East,Technology,Printer,Home Office,1738.89,580.82,9
2070,2025-08-14,South,Office Supplies,Pen Set,Corporate,351.92,117.34,6
2071,2023-04-28,South,Technology,Tablet,Consumer,1881.16,97.83,8
2072,2024-06-16,East,Office Supplies,Envelope,Consumer,1195.79,311.31,9
2073,2024-11-13,West,Technology,Laptop,Home Office,148.45,35.37,4
2074,2023-01-25,North,Office Supplies,Paper,Home Office,1875.72,398.77,3
2075,2025-08-04,North,Technology,Keyboard,Corporate,1917.28,325.38,6
2076,2025-07-06,North,Technology,Monitor,Consumer,1955.16,157.52,2
2077,2023-07-24,West,Furniture,Desk,Corporate,1498.51,221.95,4
2078,2023-09-24,South,Office Supplies,Stapler,Corporate,1509.35,489.58,4
2079,2025-01-18,West,Furniture,Office Chair,Corporate,897.09,239.55,3
2080,2023-03-02,South,Office Supplies,Paper,Corporate,1199.44,280.65,9
2081,2025-07-26,West,Technology,Monitor,Home Office,1357.82,353.39,8
2082,2025-10-16,East,Furniture,Desk,Home Office,1325.29,391.64,4
2083,2025-02-12,North,Office Supplies,Pen Set,Corporate,76.8,9.56,9
2084,2025-07-21,South,Office Supplies,Paper,Home Office,80.84,5.91,2
2085,2024-02-14,West,Technology,Laptop,Consumer,171.93,32.27,3
2086,2023-06-08,East,Office Supplies,Stapler,Corporate,469.92,107.67,2
2087,2025-12-08,East,Furniture,Conference Table,Corporate,775.79,116.3,2
2088,2023-11-25,North,Technology,Monitor,Home Office,1619.93,480.95,8
2089,2024-04-26,West,Furniture,Bookshelf,Corporate,440.55,103.54,1
2090,2023-01-29,South,Technology,Mouse,Corporate,544.05,188.4,8
2091,2025-11-05,West,Technology,Keyboard,Corporate,183.49,29.6,9
2092,2025-04-17,East,Furniture,Office Chair,Corporate,452.12,131.08,7
2093,2025-05-09,South,Technology,Monitor,Consumer,574.26,92.19,6
2094,2025-07-15,East,Office Supplies,Paper,Home Office,1726.66,104.47,5
2095,2024-10-12,South,Office Supplies,Stapler,Corporate,852.11,265.96,6
2096,2023-04-23,North,Furniture,Office Chair,Consumer,883.82,161.53,5
2097,2024-10-21,West,Office Supplies,Pen Set,Consumer,1578.78,277.58,6
